Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned
49355,UNIQUE,ADA,MI,PRIMARY,42.95,-85.48,NA-US-MI-ADA,FALSE
49356,UNIQUE,ADA,MI,PRIMARY,42.95,-85.48,NA-US-MI-ADA,FALSE
49357,UNIQUE,ADA,MI,PRIMARY,42.95,-85.48,NA-US-MI-ADA,FALSE
49705,STANDARD,AFTON,MI,PRIMARY,45.31,-84.45,NA-US-MI-AFTON,FALSE
49901,PO BOX,AHMEEK,MI,PRIMARY,47.29,-88.39,NA-US-MI-AHMEEK,FALSE
48701,STANDARD,AKRON,MI,PRIMARY,43.56,-83.51,NA-US-MI-AKRON,FALSE
49706,STANDARD,ALANSON,MI,PRIMARY,45.44,-84.78,NA-US-MI-ALANSON,FALSE
49611,PO BOX,ALBA,MI,PRIMARY,44.96,-84.98,NA-US-MI-ALBA,FALSE
49612,STANDARD,ALDEN,MI,PRIMARY,44.88,-85.26,NA-US-MI-ALDEN,FALSE
48610,STANDARD,ALGER,MI,PRIMARY,44.11,-84.11,NA-US-MI-ALGER,FALSE
49010,STANDARD,ALLEGAN,MI,PRIMARY,42.52,-85.84,NA-US-MI-ALLEGAN,FALSE
49401,STANDARD,ALLENDALE,MI,PRIMARY,42.98,-85.95,NA-US-MI-ALLENDALE,FALSE
48801,STANDARD,ALMA,MI,PRIMARY,43.37,-84.65,NA-US-MI-ALMA,FALSE
49707,STANDARD,ALPENA,MI,PRIMARY,45.07,-83.43,NA-US-MI-ALPENA,FALSE
49902,PO BOX,ALPHA,MI,PRIMARY,46.04,-88.37,NA-US-MI-ALPHA,FALSE
49302,STANDARD,ALTO,MI,PRIMARY,42.85,-85.38,NA-US-MI-ALTO,FALSE
49903,PO BOX,AMASA,MI,PRIMARY,46.23,-88.45,NA-US-MI-AMASA,FALSE
49613,STANDARD,ARCADIA,MI,PRIMARY,44.51,-86.23,NA-US-MI-ARCADIA,FALSE
48806,STANDARD,ASHLEY,MI,PRIMARY,43.18,-84.47,NA-US-MI-ASHLEY,FALSE
49011,STANDARD,ATHENS,MI,PRIMARY,42.08,-85.23,NA-US-MI-ATHENS,FALSE
49709,STANDARD,ATLANTA,MI,PRIMARY,45,-84.15,NA-US-MI-ATLANTA,FALSE
49905,STANDARD,ATLANTIC MINE,MI,PRIMARY,47.09,-88.71,NA-US-MI-ATLANTIC MINE,FALSE
48611,STANDARD,AUBURN,MI,PRIMARY,43.6,-84.07,NA-US-MI-AUBURN,FALSE
48703,STANDARD,AU GRES,MI,PRIMARY,44.04,-83.69,NA-US-MI-AU GRES,FALSE
49012,STANDARD,AUGUSTA,MI,PRIMARY,42.33,-85.35,NA-US-MI-AUGUSTA,FALSE
49806,STANDARD,AU TRAIN,MI,PRIMARY,46.43,-86.83,NA-US-MI-AU TRAIN,FALSE
49303,STANDARD,BAILEY,MI,PRIMARY,43.27,-85.81,NA-US-MI-BAILEY,FALSE
49304,STANDARD,BALDWIN,MI,PRIMARY,43.89,-85.85,NA-US-MI-BALDWIN,FALSE
49013,STANDARD,BANGOR,MI,PRIMARY,42.31,-86.11,NA-US-MI-BANGOR,FALSE
48807,STANDARD,BANNISTER,MI,PRIMARY,43.13,-84.42,NA-US-MI-BANNISTER,FALSE
49908,STANDARD,BARAGA,MI,PRIMARY,46.77,-88.49,NA-US-MI-BARAGA,FALSE
49710,STANDARD,BARBEAU,MI,PRIMARY,46.28,-84.28,NA-US-MI-BARBEAU,FALSE
49807,STANDARD,BARK RIVER,MI,PRIMARY,45.72,-87.3,NA-US-MI-BARK RIVER,FALSE
49101,STANDARD,BARODA,MI,PRIMARY,41.95,-86.48,NA-US-MI-BARODA,FALSE
49305,STANDARD,BARRYTON,MI,PRIMARY,43.74,-85.14,NA-US-MI-BARRYTON,FALSE
48705,STANDARD,BARTON CITY,MI,PRIMARY,44.68,-83.6,NA-US-MI-BARTON CITY,FALSE
48808,STANDARD,BATH,MI,PRIMARY,42.81,-84.44,NA-US-MI-BATH,FALSE
49014,STANDARD,BATTLE CREEK,MI,PRIMARY,42.29,-85.22,NA-US-MI-BATTLE CREEK,FALSE
49015,STANDARD,BATTLE CREEK,MI,PRIMARY,42.29,-85.22,NA-US-MI-BATTLE CREEK,FALSE
49016,PO BOX,BATTLE CREEK,MI,PRIMARY,42.29,-85.22,NA-US-MI-BATTLE CREEK,FALSE
49017,STANDARD,BATTLE CREEK,MI,PRIMARY,42.29,-85.22,NA-US-MI-BATTLE CREEK,FALSE
49018,PO BOX,BATTLE CREEK,MI,PRIMARY,42.29,-85.22,NA-US-MI-BATTLE CREEK,FALSE
49037,STANDARD,BATTLE CREEK,MI,PRIMARY,42.32,-85.26,NA-US-MI-BATTLE CREEK,FALSE
48706,STANDARD,BAY CITY,MI,PRIMARY,43.59,-83.88,NA-US-MI-BAY CITY,FALSE
48707,PO BOX,BAY CITY,MI,PRIMARY,43.59,-83.88,NA-US-MI-BAY CITY,FALSE
48708,STANDARD,BAY CITY,MI,PRIMARY,43.59,-83.88,NA-US-MI-BAY CITY,FALSE
48710,UNIQUE,UNIVERSITY CENTER,MI,PRIMARY,43.55,-83.98,NA-US-MI-UNIVERSITY CENTER,FALSE
48720,STANDARD,BAY PORT,MI,PRIMARY,43.84,-83.37,NA-US-MI-BAY PORT,FALSE
49614,STANDARD,BEAR LAKE,MI,PRIMARY,44.42,-86.14,NA-US-MI-BEAR LAKE,FALSE
48612,STANDARD,BEAVERTON,MI,PRIMARY,43.88,-84.48,NA-US-MI-BEAVERTON,FALSE
49020,PO BOX,BEDFORD,MI,PRIMARY,42.32,-85.12,NA-US-MI-BEDFORD,FALSE
48809,STANDARD,BELDING,MI,PRIMARY,43.09,-85.23,NA-US-MI-BELDING,FALSE
48887,PO BOX,SMYRNA,MI,PRIMARY,43.05,-85.26,NA-US-MI-SMYRNA,FALSE
49615,STANDARD,BELLAIRE,MI,PRIMARY,44.97,-85.2,NA-US-MI-BELLAIRE,FALSE
49021,STANDARD,BELLEVUE,MI,PRIMARY,42.44,-85.01,NA-US-MI-BELLEVUE,FALSE
49306,STANDARD,BELMONT,MI,PRIMARY,43.07,-85.6,NA-US-MI-BELMONT,FALSE
49022,STANDARD,BENTON HARBOR,MI,PRIMARY,42.11,-86.44,NA-US-MI-BENTON HARBOR,FALSE
49023,PO BOX,BENTON HARBOR,MI,PRIMARY,42.11,-86.44,NA-US-MI-BENTON HARBOR,FALSE
49616,STANDARD,BENZONIA,MI,PRIMARY,44.61,-86.09,NA-US-MI-BENZONIA,FALSE
49910,STANDARD,BERGLAND,MI,PRIMARY,46.6,-89.57,NA-US-MI-BERGLAND,FALSE
49102,STANDARD,BERRIEN CENTER,MI,PRIMARY,41.94,-86.26,NA-US-MI-BERRIEN CENTER,FALSE
49103,STANDARD,BERRIEN SPRINGS,MI,PRIMARY,41.94,-86.34,NA-US-MI-BERRIEN SPRINGS,FALSE
49104,UNIQUE,BERRIEN SPRINGS,MI,PRIMARY,41.94,-86.34,NA-US-MI-BERRIEN SPRINGS,FALSE
49911,STANDARD,BESSEMER,MI,PRIMARY,46.47,-90.04,NA-US-MI-BESSEMER,FALSE
49617,STANDARD,BEULAH,MI,PRIMARY,44.62,-86.09,NA-US-MI-BEULAH,FALSE
49808,PO BOX,BIG BAY,MI,PRIMARY,46.81,-87.72,NA-US-MI-BIG BAY,FALSE
49307,STANDARD,BIG RAPIDS,MI,PRIMARY,43.7,-85.48,NA-US-MI-BIG RAPIDS,FALSE
49309,STANDARD,BITELY,MI,PRIMARY,43.74,-85.86,NA-US-MI-BITELY,FALSE
49310,STANDARD,BLANCHARD,MI,PRIMARY,43.51,-85.08,NA-US-MI-BLANCHARD,FALSE
49026,STANDARD,BLOOMINGDALE,MI,PRIMARY,42.38,-85.95,NA-US-MI-BLOOMINGDALE,FALSE
49618,STANDARD,BOON,MI,PRIMARY,44.28,-85.6,NA-US-MI-BOON,FALSE
49712,STANDARD,BOYNE CITY,MI,PRIMARY,45.21,-85.01,NA-US-MI-BOYNE CITY,FALSE
49713,STANDARD,BOYNE FALLS,MI,PRIMARY,45.16,-84.91,NA-US-MI-BOYNE FALLS,FALSE
49311,PO BOX,BRADLEY,MI,PRIMARY,42.63,-85.64,NA-US-MI-BRADLEY,FALSE
49402,STANDARD,BRANCH,MI,PRIMARY,43.91,-86.12,NA-US-MI-BRANCH,FALSE
48614,STANDARD,BRANT,MI,PRIMARY,43.25,-84.29,NA-US-MI-BRANT,FALSE
48615,STANDARD,BRECKENRIDGE,MI,PRIMARY,43.4,-84.47,NA-US-MI-BRECKENRIDGE,FALSE
49027,PO BOX,BREEDSVILLE,MI,PRIMARY,42.34,-86.07,NA-US-MI-BREEDSVILLE,FALSE
49619,STANDARD,BRETHREN,MI,PRIMARY,44.3,-86.01,NA-US-MI-BRETHREN,FALSE
48722,STANDARD,BRIDGEPORT,MI,PRIMARY,43.37,-83.88,NA-US-MI-BRIDGEPORT,FALSE
49106,STANDARD,BRIDGMAN,MI,PRIMARY,41.94,-86.56,NA-US-MI-BRIDGMAN,FALSE
49715,STANDARD,BRIMLEY,MI,PRIMARY,46.4,-84.57,NA-US-MI-BRIMLEY,FALSE
49312,PO BOX,BROHMAN,MI,PRIMARY,43.67,-85.82,NA-US-MI-BROHMAN,FALSE
49028,STANDARD,BRONSON,MI,PRIMARY,41.87,-85.19,NA-US-MI-BRONSON,FALSE
49912,STANDARD,BRUCE CROSSING,MI,PRIMARY,46.51,-89.21,NA-US-MI-BRUCE CROSSING,FALSE
49716,STANDARD,BRUTUS,MI,PRIMARY,45.5,-84.75,NA-US-MI-BRUTUS,FALSE
49107,STANDARD,BUCHANAN,MI,PRIMARY,41.82,-86.36,NA-US-MI-BUCHANAN,FALSE
49620,STANDARD,BUCKLEY,MI,PRIMARY,44.5,-85.67,NA-US-MI-BUCKLEY,FALSE
49029,STANDARD,BURLINGTON,MI,PRIMARY,42.1,-85.07,NA-US-MI-BURLINGTON,FALSE
49314,PO BOX,BURNIPS,MI,PRIMARY,42.73,-85.83,NA-US-MI-BURNIPS,FALSE
49030,STANDARD,BURR OAK,MI,PRIMARY,41.84,-85.32,NA-US-MI-BURR OAK,FALSE
49717,PO BOX,BURT LAKE,MI,PRIMARY,45.43,-84.71,NA-US-MI-BURT LAKE,FALSE
49315,STANDARD,BYRON CENTER,MI,PRIMARY,42.81,-85.72,NA-US-MI-BYRON CENTER,FALSE
49601,STANDARD,CADILLAC,MI,PRIMARY,44.24,-85.41,NA-US-MI-CADILLAC,FALSE
49316,STANDARD,CALEDONIA,MI,PRIMARY,42.79,-85.51,NA-US-MI-CALEDONIA,FALSE
49805,STANDARD,ALLOUEZ,MI,PRIMARY,47.28,-88.4,NA-US-MI-ALLOUEZ,FALSE
49913,STANDARD,CALUMET,MI,PRIMARY,47.24,-88.45,NA-US-MI-CALUMET,FALSE
49918,PO BOX,COPPER HARBOR,MI,PRIMARY,47.46,-87.81,NA-US-MI-COPPER HARBOR,FALSE
49942,PO BOX,KEARSARGE,MI,PRIMARY,47.27,-88.46,NA-US-MI-KEARSARGE,FALSE
49317,PO BOX,CANNONSBURG,MI,PRIMARY,43.05,-85.46,NA-US-MI-CANNONSBURG,FALSE
49812,STANDARD,CARNEY,MI,PRIMARY,45.58,-87.55,NA-US-MI-CARNEY,FALSE
48723,STANDARD,CARO,MI,PRIMARY,43.48,-83.4,NA-US-MI-CARO,FALSE
49718,STANDARD,CARP LAKE,MI,PRIMARY,45.69,-84.79,NA-US-MI-CARP LAKE,FALSE
48724,PO BOX,CARROLLTON,MI,PRIMARY,43.49,-83.96,NA-US-MI-CARROLLTON,FALSE
48811,STANDARD,CARSON CITY,MI,PRIMARY,43.17,-84.84,NA-US-MI-CARSON CITY,FALSE
48725,STANDARD,CASEVILLE,MI,PRIMARY,43.94,-83.27,NA-US-MI-CASEVILLE,FALSE
49318,STANDARD,CASNOVIA,MI,PRIMARY,43.23,-85.79,NA-US-MI-CASNOVIA,FALSE
49915,PO BOX,CASPIAN,MI,PRIMARY,46.06,-88.62,NA-US-MI-CASPIAN,FALSE
48726,STANDARD,CASS CITY,MI,PRIMARY,43.6,-83.17,NA-US-MI-CASS CITY,FALSE
49031,STANDARD,CASSOPOLIS,MI,PRIMARY,41.91,-86,NA-US-MI-CASSOPOLIS,FALSE
49621,STANDARD,CEDAR,MI,PRIMARY,44.85,-85.8,NA-US-MI-CEDAR,FALSE
48812,PO BOX,CEDAR LAKE,MI,PRIMARY,43.4,-84.97,NA-US-MI-CEDAR LAKE,FALSE
49319,STANDARD,CEDAR SPRINGS,MI,PRIMARY,43.22,-85.55,NA-US-MI-CEDAR SPRINGS,FALSE
49719,STANDARD,CEDARVILLE,MI,PRIMARY,45.99,-84.36,NA-US-MI-CEDARVILLE,FALSE
49622,STANDARD,CENTRAL LAKE,MI,PRIMARY,45.06,-85.26,NA-US-MI-CENTRAL LAKE,FALSE
49032,STANDARD,CENTREVILLE,MI,PRIMARY,41.92,-85.52,NA-US-MI-CENTREVILLE,FALSE
49033,STANDARD,CERESCO,MI,PRIMARY,42.27,-85.06,NA-US-MI-CERESCO,FALSE
49814,STANDARD,CHAMPION,MI,PRIMARY,46.52,-87.97,NA-US-MI-CHAMPION,FALSE
49815,STANDARD,CHANNING,MI,PRIMARY,46.13,-88.08,NA-US-MI-CHANNING,FALSE
49711,PO BOX,BAY SHORE,MI,PRIMARY,45.34,-85.15,NA-US-MI-BAY SHORE,FALSE
49720,STANDARD,CHARLEVOIX,MI,PRIMARY,45.31,-85.25,NA-US-MI-CHARLEVOIX,FALSE
48813,STANDARD,CHARLOTTE,MI,PRIMARY,42.56,-84.83,NA-US-MI-CHARLOTTE,FALSE
49623,STANDARD,CHASE,MI,PRIMARY,43.88,-85.63,NA-US-MI-CHASE,FALSE
49916,STANDARD,CHASSELL,MI,PRIMARY,47.03,-88.53,NA-US-MI-CHASSELL,FALSE
49816,STANDARD,CHATHAM,MI,PRIMARY,46.34,-86.93,NA-US-MI-CHATHAM,FALSE
49721,STANDARD,CHEBOYGAN,MI,PRIMARY,45.64,-84.46,NA-US-MI-CHEBOYGAN,FALSE
48616,STANDARD,CHESANING,MI,PRIMARY,43.18,-84.11,NA-US-MI-CHESANING,FALSE
49320,PO BOX,CHIPPEWA LAKE,MI,PRIMARY,43.74,-85.29,NA-US-MI-CHIPPEWA LAKE,FALSE
48617,STANDARD,CLARE,MI,PRIMARY,43.82,-84.76,NA-US-MI-CLARE,FALSE
48815,STANDARD,CLARKSVILLE,MI,PRIMARY,42.84,-85.24,NA-US-MI-CLARKSVILLE,FALSE
48727,STANDARD,CLIFFORD,MI,PRIMARY,43.31,-83.17,NA-US-MI-CLIFFORD,FALSE
49034,STANDARD,CLIMAX,MI,PRIMARY,42.23,-85.33,NA-US-MI-CLIMAX,FALSE
49035,PO BOX,CLOVERDALE,MI,PRIMARY,42.63,-85.3,NA-US-MI-CLOVERDALE,FALSE
48816,PO BOX,COHOCTAH,MI,PRIMARY,42.75,-83.94,NA-US-MI-COHOCTAH,FALSE
49036,STANDARD,COLDWATER,MI,PRIMARY,41.94,-85,NA-US-MI-COLDWATER,FALSE
48618,STANDARD,COLEMAN,MI,PRIMARY,43.75,-84.58,NA-US-MI-COLEMAN,FALSE
49038,STANDARD,COLOMA,MI,PRIMARY,42.18,-86.3,NA-US-MI-COLOMA,FALSE
49039,PO BOX,HAGAR SHORES,MI,PRIMARY,42.19,-86.38,NA-US-MI-HAGAR SHORES,FALSE
49040,STANDARD,COLON,MI,PRIMARY,41.95,-85.32,NA-US-MI-COLON,FALSE
48619,STANDARD,COMINS,MI,PRIMARY,44.8,-84.05,NA-US-MI-COMINS,FALSE
49041,PO BOX,COMSTOCK,MI,PRIMARY,42.28,-85.51,NA-US-MI-COMSTOCK,FALSE
49321,STANDARD,COMSTOCK PARK,MI,PRIMARY,43.04,-85.67,NA-US-MI-COMSTOCK PARK,FALSE
49403,STANDARD,CONKLIN,MI,PRIMARY,43.14,-85.85,NA-US-MI-CONKLIN,FALSE
49042,STANDARD,CONSTANTINE,MI,PRIMARY,41.83,-85.66,NA-US-MI-CONSTANTINE,FALSE
49722,PO BOX,CONWAY,MI,PRIMARY,45.41,-84.87,NA-US-MI-CONWAY,FALSE
49817,STANDARD,COOKS,MI,PRIMARY,45.91,-86.47,NA-US-MI-COOKS,FALSE
49404,STANDARD,COOPERSVILLE,MI,PRIMARY,43.06,-85.93,NA-US-MI-COOPERSVILLE,FALSE
49625,STANDARD,COPEMISH,MI,PRIMARY,44.48,-85.92,NA-US-MI-COPEMISH,FALSE
49917,PO BOX,COPPER CITY,MI,PRIMARY,47.28,-88.38,NA-US-MI-COPPER CITY,FALSE
49322,STANDARD,CORAL,MI,PRIMARY,43.36,-85.4,NA-US-MI-CORAL,FALSE
49818,STANDARD,CORNELL,MI,PRIMARY,45.9,-87.23,NA-US-MI-CORNELL,FALSE
49819,PO BOX,ARNOLD,MI,PRIMARY,46.05,-87.48,NA-US-MI-ARNOLD,FALSE
48817,STANDARD,CORUNNA,MI,PRIMARY,42.98,-84.11,NA-US-MI-CORUNNA,FALSE
49043,STANDARD,COVERT,MI,PRIMARY,42.29,-86.26,NA-US-MI-COVERT,FALSE
49919,STANDARD,COVINGTON,MI,PRIMARY,46.51,-88.44,NA-US-MI-COVINGTON,FALSE
49723,PO BOX,CROSS VILLAGE,MI,PRIMARY,45.63,-85.03,NA-US-MI-CROSS VILLAGE,FALSE
48818,STANDARD,CRYSTAL,MI,PRIMARY,43.26,-84.91,NA-US-MI-CRYSTAL,FALSE
49920,STANDARD,CRYSTAL FALLS,MI,PRIMARY,46.09,-88.32,NA-US-MI-CRYSTAL FALLS,FALSE
48728,STANDARD,CURRAN,MI,PRIMARY,44.71,-83.8,NA-US-MI-CURRAN,FALSE
49820,STANDARD,CURTIS,MI,PRIMARY,46.2,-85.75,NA-US-MI-CURTIS,FALSE
49405,STANDARD,CUSTER,MI,PRIMARY,43.95,-86.21,NA-US-MI-CUSTER,FALSE
49724,STANDARD,DAFTER,MI,PRIMARY,46.36,-84.43,NA-US-MI-DAFTER,FALSE
49821,STANDARD,DAGGETT,MI,PRIMARY,45.46,-87.6,NA-US-MI-DAGGETT,FALSE
48819,STANDARD,DANSVILLE,MI,PRIMARY,42.55,-84.3,NA-US-MI-DANSVILLE,FALSE
49045,STANDARD,DECATUR,MI,PRIMARY,42.1,-85.97,NA-US-MI-DECATUR,FALSE
49822,STANDARD,DEERTON,MI,PRIMARY,46.47,-87.04,NA-US-MI-DEERTON,FALSE
48729,STANDARD,DEFORD,MI,PRIMARY,43.51,-83.18,NA-US-MI-DEFORD,FALSE
49046,STANDARD,DELTON,MI,PRIMARY,42.49,-85.4,NA-US-MI-DELTON,FALSE
49725,STANDARD,DE TOUR VILLAGE,MI,PRIMARY,45.99,-83.9,NA-US-MI-DE TOUR VILLAGE,FALSE
48820,STANDARD,DEWITT,MI,PRIMARY,42.86,-84.59,NA-US-MI-DEWITT,FALSE
48821,STANDARD,DIMONDALE,MI,PRIMARY,42.64,-84.64,NA-US-MI-DIMONDALE,FALSE
49922,PO BOX,DOLLAR BAY,MI,PRIMARY,47.14,-88.53,NA-US-MI-DOLLAR BAY,FALSE
49323,STANDARD,DORR,MI,PRIMARY,42.72,-85.72,NA-US-MI-DORR,FALSE
49406,PO BOX,DOUGLAS,MI,PRIMARY,42.64,-86.21,NA-US-MI-DOUGLAS,FALSE
49047,STANDARD,DOWAGIAC,MI,PRIMARY,41.98,-86.11,NA-US-MI-DOWAGIAC,FALSE
49050,STANDARD,DOWLING,MI,PRIMARY,42.52,-85.25,NA-US-MI-DOWLING,FALSE
49726,STANDARD,DRUMMOND ISLAND,MI,PRIMARY,46,-83.67,NA-US-MI-DRUMMOND ISLAND,FALSE
48822,STANDARD,EAGLE,MI,PRIMARY,42.8,-84.79,NA-US-MI-EAGLE,FALSE
49727,STANDARD,EAST JORDAN,MI,PRIMARY,45.15,-85.13,NA-US-MI-EAST JORDAN,FALSE
49626,PO BOX,EASTLAKE,MI,PRIMARY,44.24,-86.29,NA-US-MI-EASTLAKE,FALSE
48823,STANDARD,EAST LANSING,MI,PRIMARY,42.73,-84.48,NA-US-MI-EAST LANSING,FALSE
48824,STANDARD,EAST LANSING,MI,PRIMARY,42.73,-84.48,NA-US-MI-EAST LANSING,FALSE
48825,STANDARD,EAST LANSING,MI,PRIMARY,42.73,-84.48,NA-US-MI-EAST LANSING,FALSE
48826,PO BOX,EAST LANSING,MI,PRIMARY,42.73,-84.48,NA-US-MI-EAST LANSING,FALSE
49051,STANDARD,EAST LEROY,MI,PRIMARY,42.19,-85.24,NA-US-MI-EAST LEROY,FALSE
49627,PO BOX,EASTPORT,MI,PRIMARY,45.04,-85.34,NA-US-MI-EASTPORT,FALSE
48730,STANDARD,EAST TAWAS,MI,PRIMARY,44.28,-83.48,NA-US-MI-EAST TAWAS,FALSE
48827,STANDARD,EATON RAPIDS,MI,PRIMARY,42.51,-84.65,NA-US-MI-EATON RAPIDS,FALSE
49111,STANDARD,EAU CLAIRE,MI,PRIMARY,41.98,-86.3,NA-US-MI-EAU CLAIRE,FALSE
49825,PO BOX,EBEN JUNCTION,MI,PRIMARY,46.35,-86.97,NA-US-MI-EBEN JUNCTION,FALSE
49826,PO BOX,RUMELY,MI,PRIMARY,46.34,-86.92,NA-US-MI-RUMELY,FALSE
49728,STANDARD,ECKERMAN,MI,PRIMARY,46.36,-85.03,NA-US-MI-ECKERMAN,FALSE
48620,PO BOX,EDENVILLE,MI,PRIMARY,43.8,-84.38,NA-US-MI-EDENVILLE,FALSE
48829,STANDARD,EDMORE,MI,PRIMARY,43.4,-85.03,NA-US-MI-EDMORE,FALSE
49112,STANDARD,EDWARDSBURG,MI,PRIMARY,41.79,-86.08,NA-US-MI-EDWARDSBURG,FALSE
49130,STANDARD,UNION,MI,PRIMARY,41.78,-85.86,NA-US-MI-UNION,FALSE
49628,PO BOX,ELBERTA,MI,PRIMARY,44.62,-86.22,NA-US-MI-ELBERTA,FALSE
49629,STANDARD,ELK RAPIDS,MI,PRIMARY,44.89,-85.4,NA-US-MI-ELK RAPIDS,FALSE
48731,STANDARD,ELKTON,MI,PRIMARY,43.81,-83.18,NA-US-MI-ELKTON,FALSE
49729,STANDARD,ELLSWORTH,MI,PRIMARY,45.16,-85.24,NA-US-MI-ELLSWORTH,FALSE
48830,PO BOX,ELM HALL,MI,PRIMARY,43.36,-84.83,NA-US-MI-ELM HALL,FALSE
49730,STANDARD,ELMIRA,MI,PRIMARY,45.06,-84.85,NA-US-MI-ELMIRA,FALSE
48831,STANDARD,ELSIE,MI,PRIMARY,43.08,-84.39,NA-US-MI-ELSIE,FALSE
48832,STANDARD,ELWELL,MI,PRIMARY,43.42,-84.76,NA-US-MI-ELWELL,FALSE
49630,STANDARD,EMPIRE,MI,PRIMARY,44.81,-86.05,NA-US-MI-EMPIRE,FALSE
49827,STANDARD,ENGADINE,MI,PRIMARY,46.11,-85.56,NA-US-MI-ENGADINE,FALSE
49829,STANDARD,ESCANABA,MI,PRIMARY,45.74,-87.08,NA-US-MI-ESCANABA,FALSE
48732,STANDARD,ESSEXVILLE,MI,PRIMARY,43.61,-83.84,NA-US-MI-ESSEXVILLE,FALSE
48833,PO BOX,EUREKA,MI,PRIMARY,43.1,-84.51,NA-US-MI-EUREKA,FALSE
49631,STANDARD,EVART,MI,PRIMARY,43.9,-85.27,NA-US-MI-EVART,FALSE
49925,STANDARD,EWEN,MI,PRIMARY,46.54,-89.3,NA-US-MI-EWEN,FALSE
48733,STANDARD,FAIRGROVE,MI,PRIMARY,43.52,-83.54,NA-US-MI-FAIRGROVE,FALSE
48621,STANDARD,FAIRVIEW,MI,PRIMARY,44.71,-84.05,NA-US-MI-FAIRVIEW,FALSE
49632,STANDARD,FALMOUTH,MI,PRIMARY,44.25,-85.08,NA-US-MI-FALMOUTH,FALSE
48622,STANDARD,FARWELL,MI,PRIMARY,43.83,-84.86,NA-US-MI-FARWELL,FALSE
49831,STANDARD,FELCH,MI,PRIMARY,46,-87.85,NA-US-MI-FELCH,FALSE
49877,PO BOX,RALPH,MI,PRIMARY,46.07,-87.73,NA-US-MI-RALPH,FALSE
49408,STANDARD,FENNVILLE,MI,PRIMARY,42.59,-86.1,NA-US-MI-FENNVILLE,FALSE
48834,STANDARD,FENWICK,MI,PRIMARY,43.14,-85.08,NA-US-MI-FENWICK,FALSE
48870,PO BOX,PALO,MI,PRIMARY,43.11,-84.98,NA-US-MI-PALO,FALSE
49409,PO BOX,FERRYSBURG,MI,PRIMARY,43.08,-86.22,NA-US-MI-FERRYSBURG,FALSE
49633,STANDARD,FIFE LAKE,MI,PRIMARY,44.57,-85.35,NA-US-MI-FIFE LAKE,FALSE
49634,PO BOX,FILER CITY,MI,PRIMARY,44.2,-86.3,NA-US-MI-FILER CITY,FALSE
49834,STANDARD,FOSTER CITY,MI,PRIMARY,45.97,-87.75,NA-US-MI-FOSTER CITY,FALSE
49410,STANDARD,FOUNTAIN,MI,PRIMARY,44.04,-86.17,NA-US-MI-FOUNTAIN,FALSE
48835,STANDARD,FOWLER,MI,PRIMARY,43,-84.74,NA-US-MI-FOWLER,FALSE
48836,STANDARD,FOWLERVILLE,MI,PRIMARY,42.66,-84.07,NA-US-MI-FOWLERVILLE,FALSE
48734,STANDARD,FRANKENMUTH,MI,PRIMARY,43.33,-83.74,NA-US-MI-FRANKENMUTH,FALSE
48787,UNIQUE,FRANKENMUTH,MI,PRIMARY,43.33,-83.74,NA-US-MI-FRANKENMUTH,FALSE
49635,STANDARD,FRANKFORT,MI,PRIMARY,44.63,-86.23,NA-US-MI-FRANKFORT,FALSE
49733,STANDARD,FREDERIC,MI,PRIMARY,44.78,-84.73,NA-US-MI-FREDERIC,FALSE
48623,STANDARD,FREELAND,MI,PRIMARY,43.52,-84.11,NA-US-MI-FREELAND,FALSE
49325,STANDARD,FREEPORT,MI,PRIMARY,42.76,-85.31,NA-US-MI-FREEPORT,FALSE
49411,STANDARD,FREE SOIL,MI,PRIMARY,44.1,-86.21,NA-US-MI-FREE SOIL,FALSE
49412,STANDARD,FREMONT,MI,PRIMARY,43.46,-85.95,NA-US-MI-FREMONT,FALSE
49413,UNIQUE,FREMONT,MI,PRIMARY,43.46,-85.95,NA-US-MI-FREMONT,FALSE
49415,STANDARD,FRUITPORT,MI,PRIMARY,43.12,-86.15,NA-US-MI-FRUITPORT,FALSE
49052,STANDARD,FULTON,MI,PRIMARY,42.11,-85.35,NA-US-MI-FULTON,FALSE
49927,STANDARD,GAASTRA,MI,PRIMARY,46.05,-88.6,NA-US-MI-GAASTRA,FALSE
48735,STANDARD,GAGETOWN,MI,PRIMARY,43.65,-83.24,NA-US-MI-GAGETOWN,FALSE
49053,STANDARD,GALESBURG,MI,PRIMARY,42.29,-85.41,NA-US-MI-GALESBURG,FALSE
49113,STANDARD,GALIEN,MI,PRIMARY,41.8,-86.49,NA-US-MI-GALIEN,FALSE
49835,STANDARD,GARDEN,MI,PRIMARY,45.77,-86.55,NA-US-MI-GARDEN,FALSE
49734,PO BOX,GAYLORD,MI,PRIMARY,45.02,-84.67,NA-US-MI-GAYLORD,FALSE
49735,STANDARD,GAYLORD,MI,PRIMARY,45.02,-84.67,NA-US-MI-GAYLORD,FALSE
49836,STANDARD,GERMFASK,MI,PRIMARY,46.25,-85.92,NA-US-MI-GERMFASK,FALSE
49837,STANDARD,GLADSTONE,MI,PRIMARY,45.85,-87.02,NA-US-MI-GLADSTONE,FALSE
48624,STANDARD,GLADWIN,MI,PRIMARY,43.98,-84.49,NA-US-MI-GLADWIN,FALSE
